name	rank	threshold_0.90_exclude0	threshold_0.99_exclude0	threshold_add0_0.99	taxid	threshold_0.90_include0	threshold_0.99_include0
Scapunavirus	G	10.7278871426273	10.7278871426273	0	2560225	10.7278871426273	10.7278871426273
Scapunavirus scap1	S	10.7278871426273	10.7278871426273	0	2560792	10.7278871426273	10.7278871426273
Scarabeuvirus	G	1.29778442243402	1.29778442243402	0	2843020	1.29778442243402	1.29778442243402
Scarabeuvirus blattae	S	1.29778442243402	1.29778442243402	0	2846147	1.29778442243402	1.29778442243402
Scardovia	G	68.820995298328	132.074004145695	69.5406205617398	196081	68.820995298328	132.074004145695
Scardovia inopinata	S	68.820995298328	132.074004145695	69.5406205617398	78259	68.820995298328	132.074004145695
Schaalia	G	544.437029120308	4475.47535724797	1464.88908580693	2529408	544.437029120308	4475.47535724797
Schaalia cardiffensis	S	103.359286122222	334.388135259333	173.893497667962	181487	103.359286122222	334.388135259333
Schaalia meyeri	S	58.1948896610803	217.370561027527	77.598393368288	52773	58.1948896610803	217.370561027527
Schaalia odontolytica	S	654.549625657541	4819.23772266523	1576.01832811793	1660	654.549625657541	4819.23772266523
Schaalia sp. JY-X169	S	29.8373862449649	112.847552702468	21.8156337287706	2758572	29.8373862449649	112.847552702468
Schaalia sp. ZJ405	S	31.7707551068092	75.5067876001247	17.5285530648043	2709403	31.7707551068092	75.5067876001247
Scheffersomyces	G	499.468908790606	920.928271145613	782.080625232783	766733	499.468908790606	920.928271145613
Scheffersomyces stipitis	S	499.468908790606	920.928271145613	782.080625232783	4924	499.468908790606	920.928271145613
Schiekvirus	G	56.6812119579571	67.097166057625	0	2732968	56.6812119579571	67.097166057625
Schiekvirus EFDG1	S	10.4903174370056	10.4903174370056	0	2560422	10.4903174370056	10.4903174370056
Schiekvirus EfV12	S	68.3667190811513	68.3667190811513	0	2734045	68.3667190811513	68.3667190811513
Schizosaccharomyces	G	1085.97247300241	7844.50279527611	4665.70765292989	4895	1085.97247300241	7844.50279527611
Schizosaccharomyces pombe	S	1085.97247300241	7844.50279527611	4665.70765292989	4896	1085.97247300241	7844.50279527611
Schizotequatrovirus	G	29.1362418512015	105.011426689162	0.973231771186523	1198137	29.1362418512015	105.011426689162
Schizotequatrovirus KVP40	S	11.7368510359261	11.8153501510054	0	1914019	11.7368510359261	11.8153501510054
Schizotequatrovirus valkk3	S	47.5331471469433	109.425655203852	0	1914021	47.5331471469433	109.425655203852
Schlegelella	G	214.085737111964	1220.78168697688	763.174904399044	215579	214.085737111964	1220.78168697688
Schlegelella thermodepolymerans	S	214.085737111964	1220.78168697688	763.174904399044	215580	214.085737111964	1220.78168697688
Schleiferilactobacillus	G	153.193351318406	900.155119265803	618.860908406296	2767891	153.193351318406	900.155119265803
Schleiferilactobacillus harbinensis	S	153.193351318406	900.155119265803	618.860908406296	304207	153.193351318406	900.155119265803
Schlumbergera virus X	S	1.27838820814717	1.27838820814717	0	253700	1.27838820814717	1.27838820814717
Schmittlotzvirus	G	8.51107290585051	8.51107290585051	0	2733132	8.51107290585051	8.51107290585051
Schmittlotzvirus sv771	S	8.51107290585051	8.51107290585051	0	2734144	8.51107290585051	8.51107290585051
Schnabeltiervirus	G	15.7651621446927	15.7651621446927	0	2733211	15.7651621446927	15.7651621446927
Schnabeltiervirus schnabeltier	S	15.7651621446927	15.7651621446927	0	2734276	15.7651621446927	15.7651621446927
Schnuerera	G	68.0695713458303	189.575488575948	75.2993147762355	2794837	68.0695713458303	189.575488575948
Schnuerera ultunensis	S	68.0695713458303	189.575488575948	75.2993147762355	45497	68.0695713458303	189.575488575948
Schubertvirus	G	9.86587970338622	11.309466541264	0	2733212	9.86587970338622	11.309466541264
Schubertvirus schubert	S	9.86587970338622	11.309466541264	0	2734277	9.86587970338622	11.309466541264
Scindoambidensovirus	G	0.260198614806654	0.260198614806654	0	2733229	0.260198614806654	0.260198614806654
Sciuripoxvirus	G	115.755296801186	327.456193261979	142.76396866445	2733300	115.755296801186	327.456193261979
Sciuriunavirus	G	8.16682022250074	9.22542638714558	0	2732971	8.16682022250074	9.22542638714558
Sciuriunavirus SscM1	S	8.16682022250074	9.22542638714558	0	2734053	8.16682022250074	9.22542638714558
Sclerotinia deltaflexivirus 1	S	174.116359475661	174.116359475661	0	2169865	174.116359475661	174.116359475661
Sclerotinia nivalis victorivirus 1	S	5.73842741577496	6.21233709400214	0	1859161	5.73842741577496	6.21233709400214
Sclerotinia sclerotiorum negative-stranded RNA virus 3	S	5.40102619497705	5.40102619497705	0	1435457	5.40102619497705	5.40102619497705
Scutavirus	G	25.0403133470167	30.9274104465943	0	1232637	25.0403133470167	30.9274104465943
Scuticavirus	G	0.653299718885131	0.653299718885131	0	2732878	0.653299718885131	0.653299718885131
Scuticavirus SMA6	S	0.653299718885131	0.653299718885131	0	2011078	0.653299718885131	0.653299718885131
Scytonema	G	97.6705572105289	1358.49859293766	204.872501950115	1203	97.6705572105289	1358.49859293766
Scytonema sp. HK-05	S	87.1611609866643	327.860932316076	136.903333223558	1137095	87.1611609866643	327.860932316076
Scytonema sp. NIES-4073	S	60.2628194264599	1710.52568921042	74.4462797024512	2005464	60.2628194264599	1710.52568921042
Sea otter parvovirus 1	S	135.878796113866	135.878796113866	0	1882382	135.878796113866	135.878796113866
Sea otter polyomavirus 1	S	34.8459970723873	53.635534816921	0	1552409	34.8459970723873	53.635534816921
Sea otterpox virus	S	9.54330573337542	10.6690447095195	0	2734573	9.54330573337542	10.6690447095195
Seadornavirus	G	92.6526452330214	92.6526452330214	0	208294	92.6526452330214	92.6526452330214
Sebaldella	G	69.1788715893731	178.460566247295	87.3592091941033	32068	69.1788715893731	178.460566247295
Sebaldella termitidis	S	69.1788715893731	178.460566247295	87.3592091941033	826	69.1788715893731	178.460566247295
Secretariatvirus	G	1.43248415672523	1.43248415672523	0	2843027	1.43248415672523	1.43248415672523
Secretariatvirus secretariat	S	1.43248415672523	1.43248415672523	0	2844675	1.43248415672523	1.43248415672523
Secundilactobacillus	G	27.2258083331577	81.508372848443	29.0528257222432	2767892	27.2258083331577	81.508372848443
Secundilactobacillus malefermentans	S	34.1804415934566	80.2561316365105	16.7384765591804	176292	34.1804415934566	80.2561316365105
Secundilactobacillus paracollinoides	S	15.4365545925786	75.7521785757567	15.1939453432382	240427	15.4365545925786	75.7521785757567
Sedimentibacter	G	119.915699251982	256.087165230394	178.348492955235	190972	119.915699251982	256.087165230394
Sedimentibacter sp. zth1	S	119.915699251982	256.087165230394	178.348492955235	2816908	119.915699251982	256.087165230394
Sedimenticola	G	44.2730598351881	146.416576192091	46.0435658003147	349742	44.2730598351881	146.416576192091
Sedimenticola thiotaurini	S	44.2730598351881	146.416576192091	46.0435658003147	1543721	44.2730598351881	146.416576192091
Sedimentisphaera	G	69.7058413495051	204.473419525279	86.8636152322931	2483368	69.7058413495051	204.473419525279
Sedimentisphaera cyanobacteriorum	S	68.5463223466701	167.525678778354	53.8168105046804	1940790	68.5463223466701	167.525678778354
Sedimentisphaera salicampi	S	48.9766188783265	168.27018963273	29.929624243046	1941349	48.9766188783265	168.27018963273
Sediminibacillus	G	74.6701471501275	280.706190812307	76.2068216408289	482460	74.6701471501275	280.706190812307
Sediminibacillus sp. DP4-553-S	S	74.6701471501275	280.706190812307	76.2068216408289	2729421	74.6701471501275	280.706190812307
Sediminicola	G	70.4514988006285	178.504948045482	74.217579893476	389486	70.4514988006285	178.504948045482
Sediminicola sp. YIK13	S	70.4514988006285	178.504948045482	74.217579893476	1453352	70.4514988006285	178.504948045482
Sediminispirochaeta	G	44.7970143722009	140.527879631422	65.7305175025389	1911556	44.7970143722009	140.527879631422
Sediminispirochaeta smaragdinae	S	44.7970143722009	140.527879631422	65.7305175025389	55206	44.7970143722009	140.527879631422
Segniliparus	G	39.6673657497815	155.959777876352	48.6258100551101	286801	39.6673657497815	155.959777876352
Segniliparus rotundus	S	39.6673657497815	155.959777876352	48.6258100551101	286802	39.6673657497815	155.959777876352
Selenomonas	G	93.6629954597831	612.503219242131	311.300049085314	970	93.6629954597831	612.503219242131
Selenomonas ruminantium	S	63.5728565384692	525.316726069752	155.538661431406	971	63.5728565384692	525.316726069752
Selenomonas sp. oral taxon 126	S	43.4801513109266	252.382633351412	26.4724765742442	712528	43.4801513109266	252.382633351412
Selenomonas sp. oral taxon 136	S	54.2290956587596	480.157451208551	20.18627562405	713030	54.2290956587596	480.157451208551
Selenomonas sp. oral taxon 478	S	43.5513744001421	380.750188950683	21.3548548429078	712538	43.5513744001421	380.750188950683
Selenomonas sp. oral taxon 920	S	50.2331041229908	619.505883122195	26.3670276949759	1884263	50.2331041229908	619.505883122195
Selenomonas sputigena	S	61.1026145456547	1683.36205213491	62.9786352451641	69823	61.1026145456547	1683.36205213491
Selenomonas timonae	S	75.6439829429516	476.577235946167	61.5820008598081	2754044	75.6439829429516	476.577235946167
Seonamhaeicola	G	51.0797540258673	172.314207754168	68.1051581756105	1649495	51.0797540258673	172.314207754168
Seonamhaeicola sp. S2-3	S	51.0797540258673	172.314207754168	68.1051581756105	1936081	51.0797540258673	172.314207754168
Seoulvirus	G	2.35780102045628	2.35780102045628	0	1980929	2.35780102045628	2.35780102045628
Seoulvirus SPN3US	S	2.35780102045628	2.35780102045628	0	1984796	2.35780102045628	2.35780102045628
Septimatrevirus	G	5.96941061585777	8.36382013369629	0	1921544	5.96941061585777	8.36382013369629
Septimatrevirus sv73	S	1.33333511111348	1.33333511111348	0	1921545	1.33333511111348	1.33333511111348
Sepunavirus	G	35.1330559126512	63.1152665680509	17.0898953533738	1980928	35.1330559126512	63.1152665680509
Sepunavirus IPLAC1C	S	12.8695912335115	16.3393524746349	0	1980931	12.8695912335115	16.3393524746349
Sepunavirus SEP1	S	38.0619771298167	46.2112877310853	0	1980930	38.0619771298167	46.2112877310853
Serinicoccus	G	100.266791189614	226.056906987414	161.814072529791	265976	100.266791189614	226.056906987414
Serinicoccus chungangensis	S	65.8423108812749	113.614993158753	76.0042361217497	767452	65.8423108812749	113.614993158753
Serinicoccus hydrothermalis	S	36.7276908747997	87.9418252736778	42.1359629944367	1758689	36.7276908747997	87.9418252736778
Serinicoccus marinus	S	48.2505394315488	183.236551092167	57.9864259356268	247333	48.2505394315488	183.236551092167
Serinicoccus profundi	S	66.5118441244291	166.433730308288	77.463134600101	1078471	66.5118441244291	166.433730308288
Serkorvirus	G	2.86456339018911	4.1907602155524	0	2731975	2.86456339018911	4.1907602155524
Serkorvirus ITL1	S	2.86456339018911	4.1907602155524	0	2733956	2.86456339018911	4.1907602155524
Serpentinimonas	G	95.1935482393015	460.180052669258	183.025763448359	2490452	95.1935482393015	460.180052669258
Serpentinimonas maccroryi	S	62.4201224669671	189.580337163857	93.3359732741027	1458426	62.4201224669671	189.580337163857
Serpentinimonas raichei	S	63.9774743535646	244.381898501617	103.35290302636	1458425	63.9774743535646	244.381898501617
Serra do Navio orthobunyavirus	S	71.7089970990143	81.2563196912696	0	2560750	71.7089970990143	81.2563196912696
Serratia	G	3844.70410855635	139630.651414932	131578.503016929	613	3844.70410855635	139630.651414932
Serratia entomophila	S	135.518836235794	211.716070702351	2.62678465834343	42906	135.518836235794	211.716070702351
Serratia ficaria	S	70.9450070808555	105.38933997556	19.4769528301884	61651	70.9450070808555	105.38933997556
Serratia fonticola	S	75.052536775743	284.223868818376	140.793064284496	47917	75.052536775743	284.223868818376
Serratia grimesii	S	150.261982856889	472.750370642414	237.272718313016	82995	150.261982856889	472.750370642414
Serratia inhibens	S	46.8846436376114	117.028145979535	21.5509821409021	2338073	46.8846436376114	117.028145979535
Serratia liquefaciens	S	57.2354418803888	178.933773877602	74.6880395625613	614	57.2354418803888	178.933773877602
Serratia marcescens	S	86.8295285552206	339.474240523101	208.170093758198	615	86.8295285552206	339.474240523101
Serratia nematodiphila	S	90.3646049405216	96.1626933682951	1.29776811924154	458197	90.3646049405216	96.1626933682951
Serratia odorifera	S	41.9795839458496	102.752093670109	45.8913624116373	618	41.9795839458496	102.752093670109
Serratia phage Eta	S	1.16544049536196	1.34710520331883	0	1282995	1.16544049536196	1.34710520331883
Serratia phage JS26	S	3.5968462360695	3.78976808859208	0	2315217	3.5968462360695	3.78976808859208
Serratia plymuthica	S	67.6902967936321	246.91923545631	89.0371744997108	82996	67.6902967936321	246.91923545631
Serratia proteamaculans	S	46.6176336722972	181.642359044187	58.0695678364902	28151	46.6176336722972	181.642359044187
Serratia quinivorans	S	41.1721243995736	100.857723339972	37.1588354420972	137545	41.1721243995736	100.857723339972
Serratia rhizosphaerae	S	60.9744674782737	141.945681990499	21.8886266864462	2597702	60.9744674782737	141.945681990499
Serratia rubidaea	S	107.346907392241	310.045549150951	163.231936215719	61652	107.346907392241	310.045549150951
Serratia sp. 1D1416	S	22.7296698333909	65.3758792868117	1.16882170158351	2447890	22.7296698333909	65.3758792868117
Serratia sp. 3ACOL1	S	205.589999048082	3286.14709115921	32.1139111621889	2448483	205.589999048082	3286.14709115921
Serratia sp. AS13	S	5.86066024895119	9.18845753943598	0	768493	5.86066024895119	9.18845753943598
Serratia sp. ATCC 39006	S	34.7409471077727	123.962807339015	36.6657408531897	104623	34.7409471077727	123.962807339015
Serratia sp. CMO1	S	62.2580717359401	144.714610134161	70.4633262587372	2785630	62.2580717359401	144.714610134161
Serratia sp. FDAARGOS_506	S	26.3287733164863	111.445728254252	19.317244689434	2420306	26.3287733164863	111.445728254252
Serratia sp. FGI94	S	55.2765641406539	165.394796203201	35.2114965723191	671990	55.2765641406539	165.394796203201
Serratia sp. FS14	S	80.7384880372474	284.073331556175	98.8670037150492	1327989	80.7384880372474	284.073331556175
Serratia sp. JKS000199	S	144.819936879635	163.166963369631	0	1938820	144.819936879635	163.166963369631
Serratia sp. JSRIV002	S	4.84390531338279	5.38499539295358	0	2831894	4.84390531338279	5.38499539295358
Serratia sp. JSRIV006	S	131.319763624425	131.319763624425	0	2831896	131.319763624425	131.319763624425
Serratia sp. JUb9	S	50.9528165205857	69.7754617871445	3.84721422314187	2724469	50.9528165205857	69.7754617871445
Serratia sp. LS-1	S	37.0315395782877	60.0429209887029	0	2485839	37.0315395782877	60.0429209887029
Serratia sp. MYb239	S	18.3349632187133	20.3787038498373	0	2033438	18.3349632187133	20.3787038498373
Serratia sp. P2ACOL2	S	13.1664585188843	29.1507714860978	6.51191800550195	2482769	13.1664585188843	29.1507714860978
Serratia sp. SCBI	S	11.7251122782359	19.9055947294925	0	488142	11.7251122782359	19.9055947294925
Serratia sp. SSNIH1	S	10.2542344353225	12.1805052298418	0	1758196	10.2542344353225	12.1805052298418
Serratia sp. Tan611	S	28.4820443416007	68.0987757862423	0	2773264	28.4820443416007	68.0987757862423
Serratia surfactantfaciens	S	68.3610804991045	157.98450737753	69.7015181982034	2741499	68.3610804991045	157.98450737753
Serratia symbiotica	S	88.267493083013	310.29469272295	177.41378994422	138074	88.267493083013	310.29469272295
Serratia ureilytica	S	31.656118264449	967.209581867482	19.8232250829929	300181	31.656118264449	967.209581867482
Sesavirus CSL10538	S	13.2467876539939	13.2467876539939	0	1519097	13.2467876539939	13.2467876539939
Seunavirus	G	18.9313621343431	20.7531690381044	0	1914851	18.9313621343431	20.7531690381044
Seunavirus 4MG	S	1.15152582930011	1.15152582930011	0	1914894	1.15152582930011	1.15152582930011
Seunavirus GAP31	S	13.6793706242076	14.7898685535969	0	1914895	13.6793706242076	14.7898685535969
Seunavirus SSE121	S	20.9661187520966	20.9661187520966	0	1914893	20.9661187520966	20.9661187520966
Seuratvirus	G	43.6128082276324	66.5334299592701	0	1921553	43.6128082276324	66.5334299592701
Seussvirus	G	16.6380473404519	16.9875042962798	0	2733213	16.6380473404519	16.9875042962798
Seussvirus seuss	S	16.6380473404519	16.9875042962798	0	2734278	16.6380473404519	16.9875042962798
Severe acute respiratory syndrome-related coronavirus	S	156.355694392097	158.553584130183	3.24189183620159	694009	156.355694392097	158.553584130183
Sewage-associated circular DNA virus-17	S	42.0885964956233	42.0885964956233	0	1592084	42.0885964956233	42.0885964956233
Sewage-associated circular DNA virus-28	S	9.68184593861876	15.1819060108347	0	1592095	9.68184593861876	15.1819060108347
Sewage-associated gemycircularvirus 1	S	25.8961222045836	29.6180349258928	0	1592081	25.8961222045836	29.6180349258928
Sextaecvirus	G	29.648319161597	62.0802211991628	16.98080842259	1922243	29.648319161597	62.0802211991628
Sextaecvirus SEP9	S	36.7810996559597	62.6722952976167	16.8472239234446	1922247	36.7810996559597	62.6722952976167
Sextaecvirus sextaec	S	15.662307632939	16.7956088910299	0	1922246	15.662307632939	16.7956088910299
Shahe heteroptera virus 3	S	65.7602163843855	72.2730065894884	0	1923419	65.7602163843855	72.2730065894884
Shahe heteroptera virus 4	S	43.5028893429257	57.6894931278708	0	1923420	43.5028893429257	57.6894931278708
Shahe isopoda virus 3	S	28.291744468964	28.291744468964	0	1923423	28.291744468964	28.291744468964
Shahe picorna-like virus 11	S	18.7811062071556	18.7811062071556	0	1923441	18.7811062071556	18.7811062071556
Shahe picorna-like virus 14	S	11.6345359565334	11.6345359565334	0	1923444	11.6345359565334	11.6345359565334
Shahe picorna-like virus 8	S	0.738852016068554	0.738852016068554	0	1923451	0.738852016068554	0.738852016068554
Shahe picorna-like virus 9	S	15.0975300440848	15.0975300440848	0	1923452	15.0975300440848	15.0975300440848
Shalavirus	G	11.5159171607473	11.5202552197687	0	2560228	11.5159171607473	11.5202552197687
Shalavirus Shbh1	S	11.5159171607473	11.5202552197687	0	2560337	11.5159171607473	11.5202552197687
Shamonda orthobunyavirus	S	203.940952617208	914.808253033001	434.681231258268	159150	203.940952617208	914.808253033001
Shandongvirus	G	4.40845992651197	5.4827997143997	0	2843454	4.40845992651197	5.4827997143997
Shandongvirus H101	S	4.40845992651197	5.4827997143997	0	2845949	4.40845992651197	5.4827997143997
Shapirovirus	G	15.3727517284676	24.9131062259575	0	2733155	15.3727517284676	24.9131062259575
Shapirovirus swift	S	0.123023746535651	0.123023746535651	0	1211644	0.123023746535651	0.123023746535651
Shaspivirus	G	8.42878937298236	8.42878937298236	0	2501970	8.42878937298236	8.42878937298236
Shayang spider virus 4	S	5.88914277637747	5.88914277637747	0	1746062	5.88914277637747	5.88914277637747
Shayang virga-like virus 1	S	1.43248415672523	1.43248415672523	0	1923463	1.43248415672523	1.43248415672523
Sheeppox virus	S	9.13452644348001	9.81462613256346	0	10266	9.13452644348001	9.81462613256346
Shenzhenvirus	G	7.18479795139115	8.28614871741273	0	2732038	7.18479795139115	8.28614871741273
Shenzhenvirus AhSzq1	S	7.18479795139115	8.28614871741273	0	2733998	7.18479795139115	8.28614871741273
Sherbrookevirus	G	4.2748829386759	4.43629426906262	0	2843455	4.2748829386759	4.43629426906262
Sherbrookevirus MMP04	S	4.2748829386759	4.43629426906262	0	2843984	4.2748829386759	4.43629426906262
Shewanella	G	842.545505156596	3511.68238224496	2787.2247293311	22	842.545505156596	3511.68238224496
Shewanella aestuarii	S	84.4415388249735	243.63677366724	80.5129056718507	1028752	84.4415388249735	243.63677366724
Shewanella algae	S	49.9458283349501	118.677911518348	64.7545184099242	38313	49.9458283349501	118.677911518348
Shewanella amazonensis	S	57.2899049056294	164.207520368814	44.3399933308996	60478	57.2899049056294	164.207520368814
Shewanella avicenniae	S	29.9949008668526	159.708125028642	15.8545975470985	2814294	29.9949008668526	159.708125028642
Shewanella baltica	S	71.4397823604864	180.885066599107	111.092810155103	62322	71.4397823604864	180.885066599107
Shewanella benthica	S	67.5296523749468	206.866270088302	54.9463375951798	43661	67.5296523749468	206.866270088302
Shewanella bicestrii	S	29.3123196590506	52.5917434859178	18.9091456196284	2018305	29.3123196590506	52.5917434859178
Shewanella chilikensis	S	1481.79625182009	2753.97959430284	1996.06564424491	558541	1481.79625182009	2753.97959430284
Shewanella cyperi	S	52.7809419174101	145.047672891654	31.4370767747135	2814292	52.7809419174101	145.047672891654
Shewanella decolorationis	S	56.0839910253988	152.688706730597	27.7836644864989	256839	56.0839910253988	152.688706730597
Shewanella denitrificans	S	69.2079553526985	153.016653206174	67.3819029570937	192073	69.2079553526985	153.016653206174
Shewanella donghaensis	S	56.7617705890791	183.300501645361	37.242208738105	238836	56.7617705890791	183.300501645361
Shewanella eurypsychrophilus	S	43.7689052818282	123.106145273828	45.6573594405082	2593656	43.7689052818282	123.106145273828
Shewanella frigidimarina	S	28.4618424735429	99.1931979722168	15.7217914785629	56812	28.4618424735429	99.1931979722168
Shewanella halifaxensis	S	70.0929453786008	138.388201148426	67.8678223822909	271098	70.0929453786008	138.388201148426
Shewanella japonica	S	20.9603069662196	77.9548941457846	18.5150975412535	93973	20.9603069662196	77.9548941457846
Shewanella khirikhana	S	59.7170147675127	165.174957359368	64.6628833580969	1965282	59.7170147675127	165.174957359368
Shewanella litorisediminis	S	58.9325136049238	178.348492955235	34.702368855601	1173586	58.9325136049238	178.348492955235
Shewanella livingstonensis	S	37.0693919652324	151.764528337974	24.3235712344146	150120	37.0693919652324	151.764528337974
Shewanella loihica	S	31.2568374331885	66.2825591526651	20.1771923087384	359303	31.2568374331885	66.2825591526651
Shewanella marisflavi	S	72.2824535437487	243.643781749058	72.0981918137758	260364	72.2824535437487	243.643781749058
Shewanella maritima	S	32.8655470470306	73.2972146497053	18.9481357841392	2520507	32.8655470470306	73.2972146497053
Shewanella oneidensis	S	63.85920396235	155.537103075705	35.1555676616143	70863	63.85920396235	155.537103075705
Shewanella pealeana	S	43.8101351349216	183.515658020478	61.5692395722945	70864	43.8101351349216	183.515658020478
Shewanella piezotolerans	S	62.1985100001382	160.413867778869	54.0158262164445	404011	62.1985100001382	160.413867778869
Shewanella polaris	S	28.9840324820198	104.262602348805	9.4672098593753	2588449	28.9840324820198	104.262602348805
Shewanella psychromarinicola	S	39.4919014104402	179.936023613758	29.9972741972087	2487742	39.4919014104402	179.936023613758
Shewanella psychrophila	S	68.1633821485723	162.161848752057	70.4501275734366	225848	68.1633821485723	162.161848752057
Shewanella psychropiezotolerans	S	28.124859147712	78.2121643402606	27.1121745477111	2593655	28.124859147712	78.2121643402606
Shewanella putrefaciens	S	48.8589752728237	151.710436619176	65.8707288084992	24	48.8589752728237	151.710436619176
Shewanella sedimentimangrovi	S	16.5220983064849	40.9747188393969	9.49839122382374	2814293	16.5220983064849	40.9747188393969
Shewanella sediminis	S	38.3185806797716	146.575893226852	32.1235923681238	271097	38.3185806797716	146.575893226852
Shewanella sp. ANA-3	S	198.234604645165	519.294390275096	292.224841543774	94122	198.234604645165	519.294390275096
Shewanella sp. Arc9-LZ	S	17.6316275119244	64.9105962884814	11.4838309257191	2698686	17.6316275119244	64.9105962884814
Shewanella sp. FDAARGOS_354	S	32.2651249466514	86.0138226913805	13.9904000342734	1930557	32.2651249466514	86.0138226913805
Shewanella sp. KX20019	S	59.057104406873	138.971268018317	66.9059027755879	2803864	59.057104406873	138.971268018317
Shewanella sp. LC6	S	34.8442003339447	106.513665224644	15.1040425014453	2589790	34.8442003339447	106.513665224644
Shewanella sp. LZH-2	S	129.005179154028	197.607880122065	76.0427392886634	2806008	129.005179154028	197.607880122065
Shewanella sp. MEBiC00475	S	58.8679724861616	75.41754339163	11.8086551514354	2575361	58.8679724861616	75.41754339163
Shewanella sp. MR-4	S	25.9618401984296	34.5020478238504	4.65896642043215	60480	25.9618401984296	34.5020478238504
Shewanella sp. MR-7	S	46.6515437781395	170.735655486706	16.3056034043707	60481	46.6515437781395	170.735655486706
Shewanella sp. Pdp11	S	45.5967819950514	164.913665854026	36.3142067523155	2059264	45.5967819950514	164.913665854026
Shewanella sp. SNU WT4	S	23.6335945409331	57.309694577412	12.9699226929238	2590015	23.6335945409331	57.309694577412
Shewanella sp. Scap07	S	31.1379823600343	2773.06184798635	31.1833790592486	2589987	31.1379823600343	2773.06184798635
Shewanella sp. W3-18-1	S	26.8865314489717	61.690100437705	9.71167064063583	351745	26.8865314489717	61.690100437705
Shewanella sp. WE21	S	45.2804416988722	146.512215318141	34.7961593781651	2029986	45.2804416988722	146.512215318141
Shewanella sp. WPAGA9	S	22.2265800869253	51.3615288011686	19.0248149014074	2775245	22.2265800869253	51.3615288011686
Shewanella sp. YLB-09	S	44.6616122411581	127.139408428856	0.183310706833512	2601269	44.6616122411581	127.139408428856
Shewanella sp. phage 1/4	S	1.39690684546663	1.6525465131352	0	1458859	1.39690684546663	1.6525465131352
Shewanella sp. phage 1/40	S	89.9128287782376	94.5237838686112	31.7334211012687	1458860	89.9128287782376	94.5237838686112
Shewanella sp. phage 1/41	S	9.88781348509912	10.4958590232915	0	1458861	9.88781348509912	10.4958590232915
Shewanella sp. phage 1/44	S	5.62667041778028	5.62667041778028	0	1458862	5.62667041778028	5.62667041778028
Shewanella sp. phage 3/49	S	49.4339809184834	49.4339809184834	0	1458863	49.4339809184834	49.4339809184834
Shewanella violacea	S	125.934411926523	233.256060301013	133.198298741514	60217	125.934411926523	233.256060301013
Shewanella woodyi	S	41.7008820210333	176.662060335505	39.5246829324086	60961	41.7008820210333	176.662060335505
Shewanella xiamenensis	S	7.81399212761911	8.89731243360999	0	332186	7.81399212761911	8.89731243360999
Shigella	G	167.438376938605	684.12434117788	278.025088763897	620	167.438376938605	684.12434117788
Shigella boydii	S	66.1492644002481	284.848609667162	74.4717507148873	621	66.1492644002481	284.848609667162
Shigella dysenteriae	S	45.2281456439619	170.381799098325	70.0573953898048	622	45.2281456439619	170.381799098325
Shigella flexneri	S	130.264044418769	381.614335397851	214.32868756332	623	130.264044418769	381.614335397851
Shigella phage Sf11 SMD-2017	S	18.0211877553639	22.6921209454995	0	2282196	18.0211877553639	22.6921209454995
Shigella sonnei	S	87.8622627519346	186.494010778186	73.0555209856364	624	87.8622627519346	186.494010778186
Shigella sp. PAMC 28760	S	5.82314256984731	7.52652196376969	0	1813821	5.82314256984731	7.52652196376969
Shigella virus SHBML501	S	3.28719357146423	4.87569284205704	0	2560754	3.28719357146423	4.87569284205704
Shimwellia	G	40.2129601312081	118.166240328986	56.7568264819673	1335483	40.2129601312081	118.166240328986
Shimwellia blattae	S	40.2129601312081	118.166240328986	56.7568264819673	563	40.2129601312081	118.166240328986
Shinella	G	74.335632321773	178.348492955235	120.316449271746	323620	74.335632321773	178.348492955235
Shinella oryzae	S	21.125752206471	70.6776523587691	16.3927296727588	2871820	21.125752206471	70.6776523587691
Shinella sp. H4-D48	S	20.4359441959349	50.1838602471767	13.3737097599853	2925841	20.4359441959349	50.1838602471767
Shinella sp. HZN7	S	47.4426266601973	155.912127941282	74.8213403126429	879274	47.4426266601973	155.912127941282
Shinella sp. PSBB067	S	51.1378164152391	132.598357297262	67.1175076093665	2715959	51.1378164152391	132.598357297262
Shinella sp. XGS7	S	79.3146452517893	198.856840244807	17.6844973181411	2877941	79.3146452517893	198.856840244807
Shinella zoogloeoides	S	22.951997139324	96.6565740214343	16.9891949991963	352475	22.951997139324	96.6565740214343
Shirahamavirus	G	62.6248596275577	161.790533265421	0.328593161618776	2843456	62.6248596275577	161.790533265421
Shirahamavirus PTm1	S	62.6248596275577	161.790533265421	0.328593161618776	2846435	62.6248596275577	161.790533265421
Shuangao insect virus 12	S	3.87209689535271	3.87209689535271	0	1923468	3.87209689535271	3.87209689535271
Shuni orthobunyavirus	S	6.26735273287916	6.26735273287916	0	159148	6.26735273287916	6.26735273287916
Siadenovirus	G	80.1540500751322	164.424901042811	6.79681467317947	129876	80.1540500751322	164.424901042811
Siansivirga	G	69.7985681358882	181.906737214864	76.0861294985924	1204360	69.7985681358882	181.906737214864
Siansivirga zeaxanthinifaciens	S	69.7985681358882	181.906737214864	76.0861294985924	762954	69.7985681358882	181.906737214864
Sichuan takin astrovirus	S	11.5639021231324	11.5639021231324	0	2220003	11.5639021231324	11.5639021231324
